label_id,matched_wording,product_type,product_construction,product_material,product_treatment,product_type_status,review_status,reviewed_by,review_note
gold-f3457869b35d8924,Framed Print,Framed Print,Framed,,Soft Touch,accepted,reviewed,Codex evaluation agent source review,Independent full source selection inspection; explicit physical wording and adjacent modifiers; artwork excluded. Unassessed subtype selections are not assigned.
gold-f355a9af60715b28,Door Mat,Door Mat,Half-Circle,Coir,,accepted,reviewed,Codex primary implementer,Individual source description reviewed; only stated physical nouns and attributes retained; artwork and dimensions ignored.
gold-f39be580c13f7db3,Canvas,Canvas,Stretched,Canvas,Glow in the Dark,accepted,reviewed,Codex independent catalog reviewer,"Canonical wording normalization only: source explicitly says glow in the dark, including hyphenated variants. Article omission in earlier independent canvas labels does not denote a different treatment. Canonical Glow in the Dark follows full source phrase and existing sign/storage gold."
gold-f4a46c99c43a500a,Suncatcher,Suncatcher,,,,accepted,reviewed,Codex independent product-type gold reviewer,Owner-selected canonical spelling follows explicit one-word source noun suncatcher; all other fields preserved.
gold-f4d06b54656c8471,Paint-Your-Own Canvas Set,Paint-Your-Own Canvas Set,,Canvas,,accepted,reviewed,Codex independent catalog reviewer,Independent source phrase grouping; all156 semantic suffix patterns reviewed with up to3 contexts each; restricted direct modifier syntax; no reader predictions
gold-f4d2edacc66bead0,Framed Canvas,Framed Canvas,Floating Frame,Canvas,Glitter; Gravel; Handpaint,accepted,reviewed,Codex independent catalog reviewer,Independently reviewed underscore product group; suffix semantic contexts checked; no reader predictions
gold-f504632bfc7c8fbb,Organizer,Organizer,Faux Book,MDF,Foil,accepted,reviewed,Codex independent partition five source reviewer,The physical noun is organizer in faux-book form; no box is stated.
gold-f55044a498f77aa4,Shadowbox,Shadowbox,,,,accepted,reviewed,Codex independent catalog reviewer,Source wording independently reviewed; physical noun and explicit modifiers
gold-f5aebc15526af5bc,Keychain,Keychain,,Plush,,accepted,reviewed,Codex independent catalog reviewer,Independent physical noun and all observed modifier groups reviewed; semantic suffix contexts and every underscore variant inspected; no reader predictions
gold-f633f24a71a73871,Framed Art,Framed Art,Framed; Matted,,Glitter,accepted,reviewed,Codex evaluation agent source review,Independent full source selection inspection; explicit physical wording and adjacent modifiers; artwork excluded. Unassessed subtype selections are not assigned.
gold-f6cb5a37980eea9e,Alarm Clock,Alarm Clock,Cube,Plastic,,accepted,reviewed,Codex independent catalog reviewer,Independently reviewed source physical-wording group and complete semantic modifier contexts
gold-f6f04848aeceb638,Framed Glass Art,Framed Glass Art,,Glass,Glitter,accepted,reviewed,Codex independent frame-print gold reviewer,Printed glass with frame is explicit.
gold-f73561e0c0506324,Floating Character Box,Floating Character Box,Floating,MDF,Foil,accepted,reviewed,Codex evaluation agent source review,Independent full source selection inspection; explicit physical wording and adjacent modifiers; artwork excluded. Unassessed subtype selections are not assigned. Source class correction: explicit Oxford means Fabric; floating character physical form and floating frame vocabulary retained.
gold-f7c0135e6a8abbf7,Block,Block,,,,accepted,reviewed,Codex independent catalog reviewer,Source wording independently reviewed; physical noun and explicit modifiers
gold-f7df6643de9d4c87,Framed Art,Framed Art,Framed; Raised,Rattan; Resin,,accepted,reviewed,Codex independent catalog reviewer,Physical wording and modifiers independently reviewed against source
gold-f7f1e0f152299a93,Canvas,Canvas,,Canvas,Rhinestone,accepted,reviewed,Codex independent catalog reviewer,Independently reviewed source physical-wording group and complete semantic modifier contexts
gold-f8387520f25efc6b,Storage Bin,Storage Bin,,Canvas,,accepted,reviewed,Codex evaluation agent source review,Independent full source selection inspection; explicit physical wording and adjacent modifiers; artwork excluded. Unassessed subtype selections are not assigned.
gold-f885f1bb6ef46244,Tablet Stand,Tablet Stand,,,,accepted,reviewed,Codex independent catalog reviewer,Independent physical noun and all observed modifier groups reviewed; semantic suffix contexts and every underscore variant inspected; no reader predictions
gold-f8eb4f4a35e2a477,Photo Frame,Photo Frame,Die-Cut,MDF,Attachment,accepted,reviewed,Codex independent treatment gold reviewer,Source explicitly names an attached physical ornament/component of the named product.
gold-f939b77779793ca1,Plaque,Plaque,Die-Cut,MDF,LED; LED,accepted,reviewed,Codex primary implementer,Source physical-wording and suffix-attribute groups independently inspected. Artwork nouns and material-looking substrings excluded; no MG codes or reader predictions.
gold-f96d4f04f38ddc6c,Advent Calendar,Advent Calendar,,,,accepted,reviewed,Codex evaluation agent independent source review,"Independent full source inspection; physical wording reviewed, artwork does not establish material or type."
gold-f98333c9d5405f37,Storage Bin,Storage Bin,Tapered,,,accepted,reviewed,Codex evaluation agent source review,Independent full source selection inspection; explicit physical wording and adjacent modifiers; artwork excluded. Unassessed subtype selections are not assigned.
gold-f9df3254a256ef36,Sign,Sign,Hanging; Leaner,MDF,,accepted,reviewed,Codex independent construction gold reviewer,Hanging explicitly modifies sign in same porch-leaner product phrase; both modes stated.
gold-f9e9de816de828e5,Lap Desk,Lap Desk,USB Ports,,,accepted,reviewed,Codex independent catalog reviewer,Independent physical noun and all observed modifier groups reviewed; semantic suffix contexts and every underscore variant inspected; no reader predictions
gold-fa06627709175dcb,MDF Box,MDF Box,,Acrylic; MDF,,accepted,reviewed,Codex independent product-type gold reviewer,MDF Box is explicit.
gold-fa9180f9b210ef6a,Frame,Frame,,Glass; Wood,Distressed,accepted,reviewed,Codex independent frame-print gold reviewer,"Source names a frame and its contents/features, not a distinct art product."
gold-fb3c254bbf621019,Sequin Art,Sequin Art,,,Sequins,accepted,reviewed,Codex independent catalog reviewer,Independently reviewed source physical-wording group and complete semantic modifier contexts
gold-fb43db43ece7dc89,Art,Art,Hexagonal,,,accepted,reviewed,Codex independent catalog reviewer,Independently reviewed explicit physical wording; no inferred wall/tabletop form or material
gold-fb68c3af848e0b20,Garden Flag,Garden Flag,,Fabric,,accepted,reviewed,Codex independent catalog reviewer,Independent physical noun and all observed modifier groups reviewed; semantic suffix contexts and every underscore variant inspected; no reader predictions
gold-fb7748b2f7396229,Canvas,Canvas,Stretched,Canvas; Faux Leather,Faux Leather Patch,accepted,reviewed,Codex independent material gold reviewer,Explicit physical canvas with faux leather modifier/patch; named material precedes artwork clause. Faux does not authorize real leather or inferred PU.
gold-fba713bab16c4029,Block,Block,Die-Cut,MDF,,accepted,reviewed,Codex independent construction gold reviewer,"Physical source wording; dimensions, licensor, property, color and artwork excluded."
gold-fbab4eb2ced04637,Print,Print,,MDF,Metallic,accepted,reviewed,Codex independent catalog reviewer,Source wording independently reviewed; physical noun and explicit modifiers
gold-fbd18f43cc6eb756,Button Art,Button Art,,,Button Embellishment,accepted,reviewed,Codex independent catalog reviewer,Independently reviewed source physical-wording group and complete semantic modifier contexts
gold-fbdf6dcc1c675f4b,Canvas,Canvas,,Burlap; Canvas,,accepted,reviewed,Codex independent catalog reviewer,Independently reviewed source physical-wording group and complete semantic modifier contexts
gold-fc107691b0b75b22,MDF Box,MDF Box,,MDF; PVC,,accepted,reviewed,Codex evaluation agent source review,Independent full source selection inspection; explicit physical wording and adjacent modifiers; artwork excluded. Unassessed subtype selections are not assigned.
gold-fcc00bab379dc19a,Box,Box,Hexagonal,Glass,,accepted,reviewed,Codex independent lexical gold reviewer,Source states a hexagonal glass box and lid decoration but no storage function; use the neutral Box product type. Metallic/gold appearance is not a material claim.
gold-fce4d874f2986e30,Sign,Sign,Hanging,MDF,Attachment,accepted,reviewed,Codex independent construction gold reviewer,Hanging rope or hanging sign explicitly states physical placement/construction.
gold-fd2edaec61a900f2,Framed Glass Art,Framed Glass Art,Framed,Glass,Stained Glass,accepted,reviewed,Codex evaluation agent source review,Independent full source selection inspection; explicit physical wording and adjacent modifiers; artwork excluded. Unassessed subtype selections are not assigned.
gold-fd8be21047639eba,Mat,Mat,Die-Cut,Coir,,accepted,reviewed,Codex primary implementer,Independent source wording group review and complete atypical attribute suffix review; no reader predictions. Mat placement never inferred; poly alone does not establish a specific polymer.
gold-fd9017fa9ce374ce,Framed Print,Framed Print,Framed; Matted,,,accepted,reviewed,Codex evaluation agent source review,Independent full source selection inspection; explicit physical wording and adjacent modifiers; artwork excluded. Unassessed subtype selections are not assigned.
gold-fdd184d2d07c7150,Storage Chest,Storage Chest,Flat-Domed,Greyboard,Foil,accepted,reviewed,Codex evaluation agent source review,Independent full source selection inspection; explicit physical wording and adjacent modifiers; artwork excluded. Unassessed subtype selections are not assigned.
gold-fe96197a4cee4993,Dimensional Decor,Dimensional Decor,,Paper,,accepted,reviewed,Codex evaluation agent independent source review,"Independent full source inspection; physical wording reviewed, artwork does not establish material or type."
gold-feddb8f608e9fd92,Calendar,Calendar,,,Dry-Erase,accepted,reviewed,Codex independent catalog reviewer,Source wording independently reviewed; physical noun and explicit modifiers
gold-feddc14512bd68b7,Garden Flag,Garden Flag,,,,accepted,reviewed,Codex independent catalog reviewer,Independent physical noun and all observed modifier groups reviewed; semantic suffix contexts and every underscore variant inspected; no reader predictions
gold-feeb83bf99dde497,Kitchen Mat,Kitchen Mat,,PVC,,accepted,reviewed,Codex primary implementer,Independent source wording group review and complete atypical attribute suffix review; no reader predictions. Mat placement never inferred; poly alone does not establish a specific polymer.
gold-fef4f16f5fafa7f4,Canvas,Canvas,,Canvas,Gloss,accepted,reviewed,Codex independent catalog reviewer,Canvas with Gloss explicitly states generic Gloss; High Gloss intensity is not stated and is not inferred.
